winery,country,provinces,min_price,max_price,mean_price,median_price,price_std_dev,min_score,max_score,mean_score,median_score,score_std_dev,designations,varieties,num_wines
Pommery,{'France'},{'Champagne'},10.0,185.0,66.6875,50.0,46.84117668604551,85,94,89.125,89.0,2.777888886666756,"{'Brut Royal', 'Pop Extra Dry', 'Grand Cru Brut', 'POP Extra Dry', 'Apanage Brut Rosé', 'Summertime Blanc de Blancs Brut', 'Cuvée Louise Brut', 'Brut Rosé Royal', 'Pop Rosé Extra Dry', 'Rosé Apanage Brut', 'Louise'}","{'Champagne Blend', 'Chardonnay'}",16
Pomum,{'US'},{'Washington'},16.0,40.0,29.666666666666668,34.0,10.583005244258363,85,92,88.33333333333333,89.0,2.121320343559642,"{'Tinto', 'Upland Vineyard', 'Oasis Farms', 'Shya', 'Reserva', 'Shya Red Wine', 'Shya Red'}","{'Cabernet Sauvignon', 'Riesling', 'Graciano', 'Red Blend', 'Tempranillo', 'Bordeaux-style Red Blend'}",9
Ponchione Maurizio,{'Italy'},{'Piedmont'},15.0,18.0,16.5,16.5,2.1213203435596424,86,88,87.0,87.0,1.4142135623730951,"{'Donia', 'Monfrini'}","{'Barbera', 'Nebbiolo'}",2
Pondera,{'US'},{'Washington'},19.0,45.0,34.6,35.0,8.750338339323319,86,91,88.3,88.0,1.3803127029389888,"{'SVS Number One Conner Lee Vineyard', 'Stillwater Creek Vineyard', 'Vintners Reserve Cuveé', ""LTD Livin' The Dream"", 'Consensio Red', 'Cuvée', 'Escapade', 'SVS Number Two Stillwater Creek Vineyard', 'Stillwater Creek', 'Stiletto', 'Entwined', 'Red Wine', 'Passion Red Stillwater Creek Vineyard'}","{'Cabernet Sauvignon', 'Malbec', 'Red Blend', 'Syrah', 'Cabernet Franc', 'Bordeaux-style Red Blend'}",20
Pont de Chevalier,{'US'},{'California'},135.0,135.0,135.0,135.0,,90,90,90.0,90.0,,{'Beckstoffer To Kalon Vineyard'},{'Cabernet Sauvignon'},1
Pont du Rhône,{'France'},{'Rhône Valley'},12.0,12.0,12.0,12.0,,86,86,86.0,86.0,,{'Passion Terroirs'},{'Rosé'},1
Ponte,{'US'},{'California'},28.0,28.0,28.0,28.0,,86,86,86.0,86.0,,{'Pas Doux'},{'Rosé'},1
Ponte da Boga,{'Spain'},{'Galicia'},30.0,30.0,30.0,30.0,,88,88,88.0,88.0,,{'Blanco de Blancos'},{'White Blend'},1
Pontecilla,{'Spain'},{'Northern Spain'},10.0,10.0,10.0,10.0,,84,84,84.0,84.0,,{'Old Vines'},{'Tempranillo'},1
Pontin del Roza,{'US'},{'Washington'},8.0,8.0,8.0,8.0,,87,87,87.0,87.0,,{'White'},{'Riesling'},1
Ponzi,{'US'},{'Oregon'},17.0,105.0,56.604651162790695,60.0,30.854604915932285,86,96,92.16279069767442,92.0,2.468180673310179,"{'Tavola', 'Classico', 'Vigneto', 'Madrona', 'Reserve', 'Abetina Vineyard', 'Pinot Noir', 'Rosato', 'Abetina', 'Old Vine', 'Avellana', 'Avellana Vineyard', 'Rosé', 'Abetina 2', 'Aurora', 'Aurora Vineyard'}","{'Pinot Noir', 'Rosé', 'Chardonnay', 'Pinot Gris'}",43
Pooles Rock Wines,{'Australia'},{'South Australia'},14.0,14.0,14.0,14.0,,85,85,85.0,85.0,,{'Firestick'},{'Chardonnay'},1
Pope Valley Winery,{'US'},{'California'},10.0,68.0,32.0,29.0,15.153757409842736,83,90,85.66666666666667,85.0,2.4618298195866544,"{'Bella Rosa', 'Eakle Ranch', 'Blanc de Blancs', 'One Hundred Percent', 'Tre Uve', 'Estate Reserve'}","{'Merlot', 'Cabernet Sauvignon', 'Sparkling Blend', 'Sangiovese', 'Red Blend'}",12
Porca de Murça,{'Portugal'},{'Douro'},18.0,18.0,18.0,18.0,0.0,87,90,88.5,88.5,2.1213203435596424,"{'Reserva Tinto', 'Reserva Branco'}","{'Portuguese Red', 'Portuguese White'}",2
Porta,{'Chile'},"{'Aconcagua Valley', 'Bío Bío Valley', 'Maipo Valley', 'Chile', 'Cachapoal Valley'}",9.0,50.0,16.058823529411764,13.0,9.794581335075623,83,91,85.41176470588235,85.0,2.181135699853738,"{'Reserve - Cabernet Sauvignon/Carmenere', 'Reserve', 'Estate Bottled Reserva', 'Estate Bottled Gran Reserva', 'Grand Reserve', 'Reserva', 'Gran Reserva', 'Reserva Estate Bottled', 'Cima'}","{'Merlot', 'Cabernet Sauvignon', 'Pinot Noir', 'Carmenère', 'Malbec', 'Syrah', 'Sauvignon Blanc', 'Chardonnay', 'Cabernet Blend'}",17
Portal Del Alto,{'Chile'},"{'Maipo Valley', 'Central Valley', 'Maule Valley'}",12.0,25.0,14.777777777777779,15.0,4.1163630117428225,80,89,85.66666666666667,86.0,2.7838821814150108,"{'Reserva', 'Gran Reserva'}","{'Cabernet Sauvignon', 'Carmenère', 'Syrah-Cabernet', 'Merlot-Cabernet', 'Chardonnay'}",9
Portal del Montsant,{'Spain'},{'Catalonia'},16.0,45.0,31.0625,30.5,7.169088738001039,81,92,87.9375,88.0,3.08693483356333,"{'Santbru Carinyenes Velles', 'Santbru', 'Bruberry', 'Brunus', 'Bruberry Blanc'}","{'Cariñena-Garnacha', 'Red Blend', 'White Blend', 'Rosé'}",16
Portal del Priorat,{'Spain'},{'Catalonia'},17.0,99.0,29.90909090909091,23.0,23.226943602009047,85,93,87.72727272727273,88.0,2.2843339988236897,"{'Negre De Negres', 'Gotes del Montsant', 'Luno', 'Gotes', 'Gotes del Priorat', 'Negre de Negres', 'Gotes del Blanques', 'Tros de Clos'}","{'Grenache-Carignan', 'Grenache Blanc', 'Red Blend', 'Carignan-Grenache', 'Carignan'}",11
Portalupi,{'US'},{'California'},28.0,65.0,41.45,39.0,10.649808498401818,85,92,88.75,89.0,1.860248992954839,"{'Il Migliore', 'Shake Ridge Ranch', 'Dolinsek Ranch', 'Old Vine Dolinsek Ranch', 'Shake Ridge', 'L. Venturi Vineyards', 'Russell Family Vineyard', 'Dolinsek Ranch Old Vine', 'Las Brisas Vineyard', 'Pauli Ranch', 'Marcucci Farms'}","{'Charbono', 'Pinot Noir', 'Vermentino', 'Barbera', 'Zinfandel'}",20
Porter Family Vineyards,{'US'},{'California'},55.0,55.0,55.0,55.0,0.0,89,89,89.0,89.0,0.0,{'Cave Dwellers Blend'},{'Red Blend'},2
Portfolio,{'US'},{'California'},125.0,155.0,140.0,140.0,15.0,87,96,92.66666666666667,95.0,4.932882862316246,{'Limited Edition'},"{'Red Blend', 'Bordeaux-style Red Blend'}",3
Portia,{'Spain'},{'Northern Spain'},15.0,77.0,35.5,25.0,29.228981051917177,84,92,88.0,88.0,3.366501646120693,"{'Ebeia de Bodegas Portia Roble', 'Crianza', 'Trienna', 'Ebeia Roble'}","{'Tempranillo', 'Tinto del Pais'}",4
Portlandia,{'US'},{'Oregon'},18.0,40.0,32.666666666666664,40.0,12.701705922171765,88,90,89.33333333333333,90.0,1.1547005383792495,"{'Pinot Noir', 'Momtazi Vineyard'}","{'Pinot Noir', 'Rosé'}",3
Porto Reccua Vinhos,{'Portugal'},{'Port'},14.0,14.0,14.0,14.0,0.0,85,88,86.5,86.5,2.1213203435596424,"{""Tell's Reserva Especial"", 'Réccua Reserva Especial'}",{'Port'},2
Portola Vineyards,{'US'},{'California'},30.0,38.0,35.333333333333336,38.0,4.618802153517006,87,90,88.33333333333333,88.0,1.5275252316519452,"{'Los Trancos Creek Vineyard', 'Regan Vineyards', 'Estate'}","{'Pinot Noir', 'Chardonnay'}",3
Ports of New York,{'US'},{'New York'},45.0,45.0,45.0,45.0,0.0,83,84,83.5,83.5,0.7071067811865476,"{'Meleau White Specialty Wine', 'Meleau Red Specialty Wine'}","{'Red Blend', 'White Blend'}",2
Poseidon,{'US'},{'California'},25.0,55.0,40.0,32.0,12.094863136295272,86,93,90.13333333333334,91.0,2.099886618254377,"{""Primo's Hill, Estate Grown"", ""Primo's Hill"", 'Estate', ""Boon's Fly Hill Estate Grown"", ""Boon Fly's Hill"", ""Primo's Hill Estate Grown"", 'Estate Grown'}","{'Pinot Noir', 'Chardonnay'}",15
Post House,{'South Africa'},{'Stellenbosch'},11.0,19.0,15.0,15.0,5.656854249492381,84,86,85.0,85.0,1.4142135623730951,"{'Blueish White', 'Blueish Black'}","{'Red Blend', 'Chenin Blanc-Sauvignon Blanc'}",2
Potek,{'US'},{'California'},35.0,60.0,47.5,47.5,10.408329997330663,89,93,91.25,91.5,1.7078251276599334,"{'Sanford & Benedict Vineyard', 'Kick-On Ranch', 'Rancho La Vina', 'Tierra Alata'}","{'Syrah', 'Pinot Noir', 'Riesling'}",4
Potomac Point,{'US'},{'Virginia'},22.0,22.0,22.0,22.0,,88,88,88.0,88.0,,{'Richland Reserve'},{'Chardonnay'},1
Potter's Vineyard,{'US'},{'Oregon'},25.0,25.0,25.0,25.0,,88,88,88.0,88.0,,{'Dario Estate'},{'Pinot Noir'},1
Powers,{'US'},{'Washington'},25.0,30.0,27.5,27.5,3.5355339059327378,89,89,89.0,89.0,0.0,"{'Champoux Vineyard Reserve', 'Cougar Vineyard Reserve'}","{'Syrah', 'Cabernet Sauvignon'}",2
Powicana Farm,{'US'},{'California'},38.0,38.0,38.0,38.0,,88,88,88.0,88.0,,{'Port'},{'Petite Sirah'},1
Poças,{'Portugal'},"{'Douro', 'Port'}",12.0,150.0,29.6734693877551,25.0,24.359621435124666,83,94,88.9795918367347,89.0,2.4873831288991197,"{'Reserva Branco', 'Pink Rosé', ""Coroa D'ouro Reserva"", 'Reserva', 'Poças Pink', '20 Years Old Tawny', '10-Years-Old Tawny', 'Simbolo', ""Director's Choice Vintage"", 'Vale de Cavalos', ""Coroa d'Ouro"", 'Poças', 'Late Bottled Vintage', '10 Years Old Tawny', ""Coroa d'Ouro Branco"", 'Special Reserve Tawny', 'Colheita', 'Vintage', 'Poças Reserva Branco', 'Símbolo', 'Novus', '10 Year Old Tawny', '10-years old Tawny'}","{'Port', 'Portuguese Red', 'Portuguese White'}",49
Pošip Čara,{'Croatia'},{'Korčula'},25.0,25.0,25.0,25.0,,86,86,86.0,86.0,,{'Marko Polo'},{'Posip'},1
Prada A Tope,{'Spain'},{'Northern Spain'},13.0,25.0,19.666666666666668,20.0,3.8297084310253524,83,89,86.5,87.0,2.2583179581272437,"{'Palacio de Canedo', 'Palacio de Canedo Ecológico Crianza', 'Palacio de Canedo Ecológico', 'Palacio de Canedo Ecológico Roble', 'Palacio de Canedo Maceración Ecológico'}","{'Godello', 'Mencía'}",6
Pradio,{'Italy'},{'Northeastern Italy'},10.0,10.0,10.0,10.0,,87,87,87.0,87.0,,{'Teraje'},{'Chardonnay'},1
Pradorey,{'Spain'},{'Northern Spain'},10.0,45.0,22.714285714285715,20.0,9.803789354850792,80,90,86.19047619047619,87.0,2.694792155603983,"{'Elite Vendimia Seleccionada', 'Crianza', 'Elite', 'Rosado Joven Tempranillo', 'Oak Fermented', 'Gran Reserva Finca Real Sitio de Ventosilla Single Vineyard', 'PR 3 Barricas', 'Tempranillo-Merlot Fermentado en Barrica', 'Reserva', 'Vendimia Nocturna', 'PR3 Barricas', 'Rosado Fermentado en Barrica', 'Selección Especial', 'Vendimia Seleccionada Finca Valdelayegua Single Vineyard Crianza', 'Tinto Joven', 'Roble'}","{'Verdejo', 'Rosado', 'Tempranillo Blend', 'Tinto del Pais', 'Rosé', 'Tempranillo', 'Tinta Fina'}",21
Prager,"{'Austria', 'US'}","{'Wachau', 'California'}",28.0,75.0,54.5625,52.0,16.63718225341459,83,94,87.4375,87.0,2.780137886268713,"{""Imogene's Vineyard Tomas"", 'Noble Companion 10-Year-Old Tawny', 'Royal Escort Paladini Vineyard', 'Petite Sirah', 'Noble Companion 10 Year Old Tawny', 'Steinriegl Smaragd', 'Sweet Claire Late Harvest', 'Madeline', ""Tomas Imogene's Vineyard"", 'White', 'Blonde Tawny'}","{'Port', 'Riesling'}",16
Prahova Valley,{'Romania'},"{'Dealurile Munteniei', 'Dealu Mare'}",10.0,10.0,10.0,10.0,0.0,87,87,87.0,87.0,0.0,{'Reserve'},"{'Cabernet Sauvignon', 'Pinot Noir'}",2
Pratello,{'Italy'},{'Lombardy'},13.0,23.0,17.25,16.5,4.193248541803041,87,90,89.0,89.5,1.4142135623730943,"{'Il Rivale', 'Catulliano', ""San'Emiliano Chiaretto""}","{'Turbiana', 'Rosato'}",4
Pratesi,{'Italy'},{'Tuscany'},14.0,35.0,26.266666666666666,30.0,8.647598070039587,87,93,89.46666666666667,89.0,1.8464895909600496,"{'Il Circo Rosso Riserva', 'Locorosso', 'Carmione', 'Vigna di Carmio Riserva'}","{'Red Blend', 'Sangiovese'}",15
Prats & Symington LDA,{'Portugal'},{'Douro'},15.0,78.0,39.388888888888886,27.5,22.19469700544251,85,95,91.11111111111111,91.0,2.8468535549618115,"{'Quinta de Roriz Prazo de Roriz', 'Prazo de Roriz', 'Post Scriptum', 'Post Scriptum de Chryseia', 'Chryseia'}","{'Red Blend', 'Portuguese Red'}",18
Pratsch,{'Austria'},"{'Weinviertel', 'Österreichischer Sekt', 'Niederösterreich'}",13.0,50.0,21.678571428571427,20.0,7.081815897219894,84,92,88.17857142857143,88.0,1.9636242272441304,"{'Steinberg', 'Lange Ried', 'Rotenpullen', 'Frizzante Halbtrocken Rosé', 'Select', 'Veltliner', 'Rotenpüllen', 'Rosé', 'Exquisit', 'Gemischter Satz', 'Sämling 88 Leicht & Fruchtig', 'Erdpress', 'Steinberg Reserve', 'Made With Organic Grapes', 'Sandgrube', 'Ried Kittel', 'Ice Wine'}","{'Cabernet Sauvignon', 'Riesling', 'Austrian Red Blend', 'Sparkling Blend', 'Grüner Veltliner', 'White Blend', 'Sauvignon Blanc', 'Zweigelt', 'Scheurebe'}",28
PreVail,{'US'},{'California'},90.0,90.0,90.0,90.0,,91,91,91.0,91.0,,{'Back Forty'},{'Cabernet Sauvignon'},1
Predator,{'US'},{'California'},15.0,15.0,15.0,15.0,0.0,81,85,83.0,83.0,2.8284271247461903,{'Old Vine'},{'Zinfandel'},2
Preisinger,{'Austria'},{'Burgenland'},51.0,65.0,58.0,58.0,9.899494936611665,89,92,90.5,90.5,2.1213203435596424,"{'Paradigma', 'Pannobile'}","{'Red Blend', 'Austrian Red Blend'}",2
Prejean,{'US'},{'New York'},12.0,15.0,13.333333333333334,13.0,1.3662601021279464,82,87,85.33333333333333,86.0,1.751190071541825,"{'Dry', 'Semi-Dry', 'Reserve'}","{'Gewürztraminer', 'Riesling', 'Chardonnay'}",6
Prelius,{'Italy'},{'Tuscany'},22.0,22.0,22.0,22.0,,89,89,89.0,89.0,,{'Morello di Prile'},{'Red Blend'},1
Presqu'ile,{'US'},{'California'},18.0,65.0,48.266666666666666,48.0,15.988686476321162,85,94,90.93333333333334,91.0,2.5485756993344526,"{'Brut Cuvée', 'Rosé of', ""Presqu'ile Vineyard"", 'Estate', 'Rosé', 'Rim Rock Vineyard', 'Blanc de Blancs', 'Steiner Creek Vineyard'}","{'Sparkling Blend', 'Pinot Noir', 'Sauvignon Blanc'}",15
Press Cellars,{'US'},{'California'},30.0,30.0,30.0,30.0,,89,89,89.0,89.0,,{'Helluva Vineyard'},{'Pinot Noir'},1
Pressed,{'US'},{'California'},40.0,40.0,40.0,40.0,,92,92,92.0,92.0,,{'Quinta Del Mar Vineyard'},{'Pinot Noir'},1
Preston,{'US'},"{'Washington', 'California'}",14.0,36.0,25.0,25.0,12.701705922171767,85,89,87.0,87.0,1.6329931618554536,"{'Estate Grown', 'L. Preston', 'Syrah-Sirah'}","{'Merlot', 'Rhône-style Red Blend', 'Syrah-Petite Sirah', 'Sauvignon Blanc'}",4
Pricum,{'Spain'},{'Northern Spain'},69.0,80.0,74.5,74.5,7.7781745930520225,84,85,84.5,84.5,0.7071067811865476,"{'Paraje de El Santo', 'Valdemuz'}",{'Prieto Picudo'},2
Pride Mountain,{'US'},{'California'},47.0,140.0,100.2258064516129,90.0,34.38285394148209,87,96,91.64516129032258,92.0,2.137730683018394,"{'Vintner Select', ""Vintner's Select Wind Whistle Vineyard"", 'Vintner Select Cuvée', 'Reserve'}","{'Claret', 'Cabernet Sauvignon', 'Merlot', 'Chardonnay'}",31
Prieler,{'Austria'},"{'Burgenland', 'Leithaberg'}",19.0,129.0,48.0625,25.0,41.59722546837309,89,95,91.8125,92.0,1.8697147732564272,"{'Marienthal', 'Ried Seeberg', 'Goldberg', 'Ried Haidsatz', 'Johanneshöhe', 'Seeberg', 'Sinner'}","{'Blaufränkisch', 'Chardonnay', 'Pinot Blanc'}",16
Priest Ranch,{'US'},{'California'},22.0,80.0,39.2,24.0,25.321927256826246,83,92,88.2,88.0,3.563705936241092,"{'Somerston', 'Coach Gun Estate Grown Proprietary', 'Estate Grown', 'Somerston Estate'}","{'Grenache Blanc', 'Cabernet Sauvignon', 'Sauvignon Blanc', 'Bordeaux-style Red Blend'}",5
Prim Family,{'US'},{'California'},25.0,35.0,30.0,30.0,7.0710678118654755,91,93,92.0,92.0,1.4142135623730951,"{'Jump the Moon', 'Apex Vineyard'}",{'Pinot Noir'},2
Prima Cuvée,{'Italy'},{'Veneto'},16.0,16.0,16.0,16.0,0.0,87,87,87.0,87.0,0.0,{'Extra Dry'},{'Glera'},2
Prima Materia,{'US'},{'California'},24.0,30.0,27.333333333333332,28.0,3.055050463303893,85,92,89.33333333333333,91.0,3.78593889720018,{'Estate Bottled'},"{'Nebbiolo', 'Aglianico', 'Sangiovese'}",3
Primarius,{'US'},{'Oregon'},22.0,22.0,22.0,22.0,,89,89,89.0,89.0,,{'Reserve'},{'Pinot Noir'},1
Prime,{'US'},{'California'},39.0,72.0,48.8,39.0,14.703741020570241,86,95,90.4,92.0,4.159326868617084,"{'Midoriya Hills Vineyard', 'District 4'}",{'Cabernet Sauvignon'},5
Prime Solum,{'US'},{'California'},65.0,80.0,77.42857142857143,79.0,5.503245795502347,88,95,91.57142857142857,92.0,2.63673679998231,"{'Circle R Vineyard', 'Broken Rock Vineyard', 'Brokenrock Vineyard'}","{'Cabernet Sauvignon', 'Cabernet Franc'}",7
Primosic,{'Italy'},{'Northeastern Italy'},16.0,35.0,23.0,22.5,6.616477747093069,87,90,88.0,88.0,1.0540925533894603,"{'Ribolla di Oslavia Riserva', 'Gmajne', 'Klin', 'Santa Lucia', 'Poderi di Carlo Gmajne', 'Poderi di Carlo', 'Murno'}","{'Sauvignon', 'White Blend', 'Pinot Grigio', 'Ribolla Gialla', 'Chardonnay'}",10
Primus,{'Chile'},{'Colchagua Valley'},20.0,20.0,20.0,20.0,0.0,89,90,89.5,89.5,0.7071067811865476,{'The Blend'},{'Red Blend'},2
Princesa,{'Spain'},{'Catalonia'},19.0,19.0,19.0,19.0,,88,88,88.0,88.0,,{'Brut Nature'},{'Sparkling Blend'},1
Principe Corsini,{'Italy'},{'Tuscany'},25.0,45.0,35.0,35.0,10.0,87,91,89.0,89.0,1.4142135623730951,"{'Cortevecchia Riserva', 'Don Tommaso Gran Selezione', 'Le Corti'}",{'Red Blend'},5
Principe Corsini Fattoria Le Corti,{'Italy'},{'Tuscany'},28.0,56.0,45.0,48.0,10.344080432788601,90,92,91.0,91.0,1.0,"{'Le Corti Cortevecchia Riserva', 'Don Tommaso', 'Le Corti', 'Le Corti Marsiliana'}","{'Red Blend', 'Sangiovese'}",5
Principe Pallavicini,{'Italy'},{'Central Italy'},17.0,20.0,18.6,18.0,1.3416407864998738,86,90,88.2,88.0,1.7888543819998317,"{'Amarasco', 'Poggio Verde', 'Rubillo'}","{'White Blend', 'Cesanese', ""Cesanese d'Affile""}",5
Principe di Corleone,{'Italy'},{'Sicily & Sardinia'},13.0,50.0,17.75,13.0,13.035665361943417,85,88,86.5,86.0,1.0690449676496958,"{'Pollara', 'Bianca di Corte', 'Sinedie', 'Gocce di Luce', 'Giada'}","{""Nero d'Avola"", 'Grillo', 'White Blend', 'Chardonnay'}",8
Principi di Porcìa,{'Italy'},{'Northeastern Italy'},10.0,10.0,10.0,10.0,0.0,82,85,83.5,83.5,2.1213203435596424,"{""Ca' Bembo""}","{'Sauvignon', 'Pinot Grigio'}",2
Principi di Spadafora,{'Italy'},{'Sicily & Sardinia'},12.0,80.0,31.41176470588235,19.0,19.496983175383225,84,93,88.82352941176471,88.0,2.7666607606835156,"{'Schietto Cabernet Sauvignon', 'Sole dei Padri', 'Don Pietro', 'Alhambra', 'Schietto'}","{'Cabernet Sauvignon', ""Nero d'Avola"", 'Syrah', 'White Blend', 'Red Blend', 'Grillo', 'Cabernet Blend'}",17
Principiano Ferdinando,{'Italy'},{'Piedmont'},18.0,65.0,38.5,32.5,17.829750418892576,87,93,89.5,89.0,2.588435821108957,"{'La Romualda', 'Ravera', 'Montagliato', ""Sant'Anna"", 'Serralunga'}","{'Barbera', 'Nebbiolo', 'Dolcetto'}",6
Prinsi,{'Italy'},{'Piedmont'},18.0,62.0,42.473684210526315,48.0,14.473609781839466,82,92,86.84210526315789,87.0,2.1670040223194182,"{'Fausoni Riserva', 'San Cristoforo', 'Gaia Principe', 'Vigneto Much', 'Sandrina', 'Gallina', 'Fausone Riserva'}","{'Barbera', 'Nebbiolo', 'Dolcetto'}",19
Prinz,{'Germany'},{'Rheingau'},17.0,44.0,31.5,31.5,10.858176642512316,87,95,90.66666666666667,90.5,2.732520204255895,"{'Hallgartener Jungfer Kabinett', 'Hallgartener Jongfer Spätlese Goldkap', 'Hallgartener Jungfer Spätlese', 'Trocken', 'Jungfer Auslese'}",{'Riesling'},6
Prinz Salm,{'Germany'},"{'Rheinhessen', 'Nahe'}",13.0,237.0,57.91304347826087,50.0,43.99183059864967,84,95,90.3695652173913,90.5,2.244585541076065,"{'Wallhäuser Felseneck GG Erste Lage Trocken', 'Grünschiefer', 'Kabinett', 'Kirchberg Bingen Trocken GG', 'Prinz Salm Spätlese', 'Scharlachberg Bingen Trocken GG Erste Lage', 'Two Princes', 'Felseneck Wallhausen Trocken GG Erste Lage', 'Felseneck Wallhausen  Trocken GG', 'Scharlachberg Bingen Auslese Grosse Lage', 'Johannisberg Wallhausen Trocken GG', 'P2 Two Princes', 'Vom Roten Schiefer', 'Prinz Salm Kabinett', 'Wallhausen Felseneck GG Trocken', 'Grünschiefer Trocken', 'Kirchberg Bingen Trocken GG Erste Lage', 'Berg Roxheim Grosse Lage Spätlese', 'Berg Roxheim Erste Lage Trockenbeerenauslese', 'Vom Binger Bergrücken Ortswein Trocken', 'Johannisberg Wallhausen Erste Lage Trockenbeerenauslese', 'Binger Kirchberg GG Erste Lage Trocken', 'Scharlachberg Bingen Auslese', 'Wallhäuser Johannisberg GG Erste Lage Trocken', 'Scharlachberg Bingen Trocken GG', 'Rotschiefer Trocken', 'Wallhausen Johannisberg GG Trocken', 'Berg Roxheim Spätlese Grosse Lage', 'Berg Roxheim GG Trocken', 'Berg Roxheim Spätlese Erste Lage', 'Felseneck Walhausen Spätlese Grosse Lage', 'Felseneck Spätlese', 'Johannisberg Wallhausen Trocken GG Erste Lage', 'Berg Roxheim Spätlese', 'Trocken'}","{'Riesling', 'Weissburgunder'}",46
Prinz von Hessen,{'Germany'},{'Rheingau'},25.0,50.0,37.5,37.5,17.67766952966369,89,89,89.0,89.0,0.0,"{'Royal Kabinett', 'Johannisberger Klaus Auslese'}",{'Riesling'},2
Prior Art,{'Spain'},{'Catalonia'},18.0,18.0,18.0,18.0,,87,87,87.0,87.0,,{'Crianza'},{'Red Blend'},1
Privitera,{'Italy'},{'Sicily & Sardinia'},13.0,13.0,13.0,13.0,,85,85,85.0,85.0,,"{""L'Asispadi""}","{""Nero d'Avola""}",1
Prix,{'US'},{'California'},60.0,75.0,67.5,67.5,10.606601717798213,92,92,92.0,92.0,0.0,"{'Reserve Melange', 'Weir Family Vineyard III Reserve'}","{'Red Blend', 'Cabernet Franc'}",2
Prodigal,{'US'},{'California'},45.0,45.0,45.0,45.0,,91,91,91.0,91.0,,{'Cuvée'},{'Pinot Noir'},1
Producta Vignobles,{'France'},{'Bordeaux'},10.0,26.0,14.466666666666667,13.0,4.273952113286562,82,90,85.66666666666667,85.0,2.3502786055720124,"{'Roc des Chevaliers', 'Mission St. Vincent', 'Arnozan Réserve des Chartrons', 'Château Grand Chemin Monplaisir', 'Château la Rose Bourdieu', 'Mission St Vincent Réserve', 'La Cabane aux Oiseaux', 'Mission Saint-Vincent', 'Château Courbian', 'Château de Laborde', 'Cabane aux Oiseaux', 'Mission St Vincent', 'La Cabanne aux Oiseaux'}","{'Sauvignon', 'Bordeaux-style White Blend', 'Rosé', 'Bordeaux-style Red Blend'}",15
Producteurs Plaimont,{'France'},{'Southwest France'},7.0,99.0,21.21276595744681,16.0,16.839312402326996,84,93,87.97872340425532,88.0,2.4449536467743345,"{'Maestria', 'Hat Trick', 'Château de Crouseilles', ""L'Empreinte de Saint-Mont Blanc"", 'Plénitude', ""Terres d'Artagnan Cuvée Excellence"", 'Beret Noir', 'Saint-Albert', 'Château Arricau-Bordes', ""Colombelle L'Originel"", 'Crouzeilles-Côte Abeilles', ""L'Empreinte de Saint-Mont"", 'Colombelle Blanc', 'Beret Blanc', ""Colombelle L'Original Blanc"", 'Colombelle White', 'Moonseng', 'Collection Plaimont', 'Les Vignes Retrouvées', 'La Madeleine de Saint-Mont', ""Colombelle L'Original"", 'Echo Indigo', 'Colombelle Rosé', 'Château du Bascou', 'Château de Sabazan', 'Domaine de Cassaigne', 'Cuvée 1907', 'Le Faîte'}","{'Colombard', 'Colombard-Sauvignon Blanc', 'Tannat', 'Tannat-Cabernet Franc', 'Rosé', 'Red Blend', 'White Blend', 'Tannat-Cabernet', 'Gros and Petit Manseng'}",47
Produttori Colterenzio,{'Italy'},{'Northeastern Italy'},19.0,35.0,27.75,28.5,7.544313531837517,89,90,89.25,89.0,0.4999999999999988,"{'Lafoa', 'Praedium', 'Cornell'}","{'Chardonnay', 'Sauvignon Blanc', 'Pinot Grigio'}",4
Produttori Vini Manduria,{'Italy'},{'Southern Italy'},12.0,16.0,13.666666666666666,13.0,2.0816659994661326,87,88,87.33333333333333,87.0,0.5773502691896247,"{'AKA Primitivo', 'Madrigale Dolce Naturale', 'Madrigale'}","{'Primitivo', 'Rosato'}",3
Produttori del Barbaresco,{'Italy'},{'Piedmont'},58.0,80.0,64.05,65.0,5.679835060614831,89,97,92.55,93.0,2.0384462607326026,"{'Rio Sordo Riserva', 'Muncagota Riserva', 'Rabajà Riserva', 'Vigneti in Muncagota Riserva', 'Montefico Riserva', 'Ovello Riserva', 'Asili Riserva', 'Montestefano Riserva', 'Pora Riserva', 'Pajè Riserva', 'Rio Sordo'}",{'Nebbiolo'},20
Proelio,{'Spain'},{'Northern Spain'},20.0,40.0,26.666666666666668,20.0,11.547005383792516,86,92,89.0,89.0,3.0,"{'Crianza', 'Graciano', 'Cepa a Cepa'}","{'Tempranillo', 'Rosado'}",3
Proemio,{'Argentina'},{'Mendoza Province'},15.0,60.0,30.90909090909091,20.0,17.392265783701358,87,93,89.54545454545455,89.0,1.6949121725703875,"{'I Barrel Selection', 'Reserve', ""Grand Reserve Winemaker's Selection"", 'Barrel Selection', ""Gran Reserve Winemaker's Selection""}","{'Red Blend', 'Cabernet Sauvignon', 'Malbec', 'Bordeaux-style Red Blend'}",11
Progettidivini,{'Italy'},{'Veneto'},9.0,13.0,11.5,12.0,1.7320508075688772,85,87,86.5,87.0,1.000000000000001,"{'Millesimato Extra Dry', 'Brut', 'Extra Dry'}",{'Glera'},4
